"Format","PiBoSo CSV File"
"Venue","Circuit International d'Essay"
"Vehicle","CRG Mini60"
"User","Antoine Celles"
"Data Source","Kart Racing Pro"
"Comment",""
"Date","10/31/23"
"Time","18:37:43"
"Sample Rate","10"
"Duration","297.298"
"Segment","Session"
"Beacon Markers","64.470, 122.202, 178.989, 236.464, 293.384"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","Throttle","Brake","FrontBrakes","Clutch","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","%","%","deg/s","m","m"

"46.301","826.674","12301","111.306396","0.000000","0","86.949934","-0.297670","0.069497","-2.947777","100.000000","0.000000","0.000000","0.000000","-7.421962","4.737511","7.070426"
"46.401","829.073","12297","111.348137","0.000000","0","87.228918","-0.376630","0.055052","-4.159641","100.000000","0.000000","0.000000","0.000000","-10.275836","4.285090","9.445271"
"46.501","831.479","12370","111.388107","0.000000","0","87.423088","-0.475121","0.073652","-5.104022","100.000000","0.000000","0.000000","0.000000","-11.834899","3.792877","11.818297"
"46.601","833.890","12409","111.426971","0.000000","0","87.682798","-0.539403","0.080960","-4.994844","100.000000","0.000000","0.000000","0.000000","-12.208447","3.252480","14.187279"
"46.701","836.307","12386","111.464699","0.000000","0","87.919945","-0.501579","0.044684","-4.814703","100.000000","0.000000","0.000000","0.000000","-12.927246","2.662982","16.551622"
"46.801","838.726","12430","111.501396","0.000000","0","88.069846","-0.445818","0.064993","-4.552678","100.000000","0.000000","0.000000","0.000000","-9.258723","2.026138","18.908587"
"46.901","841.147","12449","111.537682","0.000000","0","88.222563","-0.436100","0.044462","-4.552678","100.000000","0.000000","0.000000","0.000000","-9.910182","1.345218","21.258091"
"47.001","843.566","12474","111.572853","0.000000","0","88.372575","-0.429049","0.041377","-4.661855","100.000000","0.000000","0.000000","0.000000","-9.448065","0.621269","23.598928"
"47.101","845.983","12500","111.607323","0.000000","0","88.399100","-0.535718","0.012356","-6.796264","100.000000","0.000000","0.000000","0.000000","-12.861498","-0.145871","25.929020"
"47.201","848.394","12485","111.640739","0.000000","0","88.510453","-0.578536","0.042477","-7.494996","100.000000","0.000000","0.000000","0.000000","-16.983870","-0.961963","28.243422"
"47.301","850.802","12547","111.673370","0.000000","0","88.580978","-0.665953","0.043082","-6.883605","100.000000","0.000000","0.000000","0.000000","-14.602601","-1.835658","30.540073"
"47.401","853.208","12511","111.705353","0.000000","0","88.740802","-0.646485","0.046578","-7.145630","100.000000","0.000000","0.000000","0.000000","-15.167960","-2.767745","32.817398"
"47.501","855.610","12583","111.736534","0.000000","0","88.817047","-0.676080","0.046317","-8.663189","100.000000","0.000000","0.000000","0.000000","-17.250790","-3.760319","35.072723"
"47.601","858.008","12606","111.766365","0.000000","0","88.891280","-0.771303","0.014066","-11.823861","100.000000","0.000000","0.000000","0.000000","-21.823847","-4.816657","37.301544"
"47.701","860.401","12630","111.794899","0.000000","0","88.924452","-0.907140","0.003127","-12.833748","100.000000","0.000000","0.000000","0.000000","-24.042601","-5.942703","39.497414"
"47.800","862.791","12712","111.821648","0.000000","0","88.860938","-1.059468","0.019386","-12.462546","100.000000","0.000000","0.000000","0.000000","-22.900856","-7.148698","41.650341"
"47.900","865.177","12646","111.847626","0.000000","0","88.950064","-0.878026","0.073000","-11.802026","100.000000","0.000000","0.000000","0.000000","-15.514016","-8.439151","43.753830"
"48.000","867.563","12653","111.875320","0.000000","0","88.983950","-0.913274","0.036189","-11.845697","100.000000","0.000000","0.000000","0.000000","-18.383501","-9.806640","45.811054"
"48.100","869.947","12666","111.901802","0.000000","0","89.039843","-0.898906","0.025417","-12.375204","100.000000","0.000000","0.000000","0.000000","-20.145796","-11.249102","47.817879"
"48.200","872.330","12677","111.927612","0.000000","0","89.081557","-0.931929","0.023676","-13.887305","100.000000","0.000000","0.000000","0.000000","-21.890942","-12.765128","49.771618"
"48.300","874.712","12691","111.952690","0.000000","0","89.099911","-1.021333","0.011800","-13.887305","100.000000","0.000000","0.000000","0.000000","-24.648111","-14.354326","51.667545"
"48.400","877.093","12740","111.976112","0.000000","0","89.086693","-0.997418","0.057314","-13.052101","100.000000","0.000000","0.000000","0.000000","-22.049513","-16.020699","53.495689"
"48.500","879.475","12676","112.000710","0.000000","0","89.190472","-0.993363","0.028326","-12.375204","100.000000","0.000000","0.000000","0.000000","-21.363203","-17.759212","55.258488"
"48.600","881.858","12684","112.024757","0.000000","0","89.286747","-0.888595","0.064618","-12.506217","100.000000","0.000000","0.000000","0.000000","-19.106653","-19.565964","56.953766"
"48.700","884.244","12748","112.048454","0.000000","0","89.323723","-0.917658","0.056851","-12.702735","100.000000","0.000000","0.000000","0.000000","-18.878298","-21.437609","58.581032"
"48.800","886.633","12721","112.071861","0.000000","0","89.421975","-1.050568","0.013989","-12.986595","100.000000","0.000000","0.000000","0.000000","-25.229807","-23.370844","60.138828"
"48.900","889.024","12739","112.093468","0.000000","0","89.517377","-0.972071","0.062741","-12.724571","100.000000","0.000000","0.000000","0.000000","-21.918203","-25.365389","61.619694"
"49.000","891.420","12759","112.115219","0.000000","0","89.597482","-0.967031","0.041803","-12.942924","100.000000","0.000000","0.000000","0.000000","-21.317251","-27.418325","63.023762"
"49.100","893.820","12784","112.135963","0.000000","0","89.689698","-0.996272","0.068273","-13.161279","100.000000","0.000000","0.000000","0.000000","-21.364088","-29.526648","64.347427"
"49.200","896.221","12269","112.129532","0.000000","0","89.228979","-1.109123","-0.461228","-17.490143","66.471169","63.636364","0.000000","0.000000","-22.739120","-31.684307","65.587967"
"49.300","898.578","11278","111.804474","0.000000","0","86.544855","-1.280836","-0.782186","-20.039425","0.000000","67.839691","0.000000","0.000000","-49.584450","-33.853405","66.706642"
"49.400","900.858","10981","111.427025","0.000000","0","83.549178","-1.621863","-0.742041","-17.861345","0.000000","47.800587","0.000000","0.000000","-56.484581","-36.007278","67.672485"
"49.500","903.053","10801","111.051788","0.000000","0","80.572714","-1.716619","-0.652207","-17.883181","0.000000","46.138809","0.000000","0.000000","-49.353619","-38.140095","68.466431"
"49.601","905.208","10290","110.671318","0.000000","0","77.833809","-1.596438","-0.590055","-17.883181","0.000000","40.273705","0.000000","0.000000","-38.270538","-40.289177","69.100586"
"49.701","907.241","10081","110.307961","0.000000","0","75.178372","-1.578539","-0.562524","-18.718384","1.661779","38.318668","0.000000","0.000000","-33.453571","-42.361313","69.555725"
"49.801","909.194","9653","109.939507","0.000000","0","72.652643","-1.537413","-0.646369","-20.628981","0.000000","46.138809","0.000000","0.000000","-32.853310","-44.390358","69.851402"
"49.901","911.063","9371","109.573036","0.000000","0","70.031229","-1.378606","-0.629765","-22.452236","0.000000","46.138809","0.000000","0.000000","-39.832878","-46.362789","69.993729"
"50.001","912.886","9194","109.208740","0.000000","0","67.402325","-1.605058","-0.579890","-23.025415","0.000000","36.168133","0.000000","0.000000","-56.456192","-48.268364","69.988632"
"50.101","914.760","8870","108.846619","0.000000","0","65.196902","-1.563099","-0.559411","-23.331110","0.000000","34.213100","0.000000","0.000000","-56.738655","-50.099365","69.836182"
"50.201","916.675","8867","108.486664","0.000000","0","62.985800","-1.733291","-0.466803","-23.331110","0.000000","10.850440","0.000000","0.000000","-62.078587","-51.849934","69.539383"
"50.301","918.617","8696","108.128860","0.000000","0","61.355539","-1.820407","-0.293418","-23.418449","0.000000","3.128055","0.000000","0.000000","-59.142227","-53.513565","69.091301"
"50.401","920.578","8477","107.773201","0.000000","0","59.739787","-1.670655","-0.335868","-24.013466","0.000000","2.834800","0.000000","0.000000","-51.522522","-55.082531","68.495522"
"50.501","922.541","8284","107.419678","0.000000","0","58.154624","-1.792618","-0.334612","-24.586643","0.000000","1.368524","0.000000","0.000000","-53.724770","-56.542637","67.761147"
"50.601","924.491","8111","107.068291","0.000000","0","56.631181","-1.670490","-0.350097","-24.608479","0.000000","1.173020","0.000000","0.000000","-57.789341","-57.881493","66.900269"
"50.701","926.417","7853","106.719017","0.000000","0","55.278132","-1.529147","-0.264232","-24.630316","0.000000","1.173020","0.000000","0.000000","-52.346664","-59.091469","65.929657"
"50.801","928.309","7792","106.387825","0.000000","0","53.916734","-1.546768","-0.266893","-25.219870","17.888563","1.173020","0.000000","0.000000","-64.819832","-60.172806","64.870781"
"50.901","930.168","8235","106.288788","0.000000","0","53.549111","-1.510755","0.173025","-25.219870","94.134895","1.173020","0.000000","0.000000","-69.256065","-61.123909","63.728443"
"51.001","932.023","8308","106.372787","0.000000","0","54.193888","-1.476894","0.309655","-25.307211","100.000000","1.173020","0.000000","0.000000","-44.428364","-61.959877","62.491173"
"51.101","933.879","8355","106.458351","0.000000","0","54.849762","-1.420918","0.265321","-25.438223","100.000000","1.173020","0.000000","0.000000","-47.612942","-62.684315","61.164616"
"51.201","935.720","8409","106.545036","0.000000","0","55.605896","-1.334230","0.280230","-25.481895","100.000000","0.391007","0.000000","0.000000","-39.480324","-63.291420","59.758915"
"51.301","937.534","8485","106.632133","0.000000","0","56.393035","-1.260068","0.243234","-26.759264","100.000000","0.391007","0.000000","0.000000","-41.942413","-63.785748","58.286732"
"51.401","939.304","8636","106.720917","0.000000","0","57.090241","-1.309263","0.243872","-27.283316","100.000000","0.391007","0.000000","0.000000","-49.643566","-64.163887","56.759289"
"51.500","941.017","8741","106.811195","0.000000","0","57.780773","-1.331982","0.244908","-27.594467","100.000000","0.391007","0.000000","0.000000","-51.650692","-64.420113","55.187038"
"51.600","942.667","8857","106.902611","0.000000","0","58.390240","-1.388818","0.237395","-28.669861","100.000000","0.000000","0.000000","0.000000","-50.819630","-64.545525","53.581009"
"51.700","944.248","8931","106.994530","0.000000","0","58.991109","-1.356250","0.222341","-29.505064","100.000000","0.000000","0.000000","0.000000","-49.727875","-64.536087","51.953320"
"51.800","945.761","9056","107.086899","0.000000","0","59.448491","-1.482671","0.197481","-30.116455","100.000000","0.000000","0.000000","0.000000","-54.424469","-64.386749","50.317383"
"51.900","947.232","9088","107.179626","0.000000","0","59.983978","-1.398201","0.284905","-30.296597","100.000000","0.000000","0.000000","0.000000","-46.296364","-64.092506","48.687790"
"52.000","948.804","9118","107.271866","0.000000","0","60.519713","-1.364060","0.209124","-31.039000","100.000000","0.000000","0.000000","0.000000","-45.070450","-63.662868","47.072765"
"52.100","950.429","9174","107.364120","0.000000","0","61.090205","-1.224649","0.227495","-29.264874","100.000000","0.000000","0.000000","0.000000","-39.983116","-63.103302","45.482670"
"52.200","952.098","9210","107.456116","0.000000","0","61.731608","-1.263773","0.234651","-23.069084","100.000000","0.000000","0.000000","0.000000","-37.650776","-62.423252","43.921883"
"52.300","953.806","9304","107.548096","0.000000","0","62.391756","-1.329009","0.266156","-15.208346","100.000000","0.000000","0.000000","0.000000","-37.460533","-61.621368","42.399517"
"52.400","955.548","9270","107.639915","0.000000","0","63.359878","-0.900961","0.331213","-1.697701","100.000000","0.000000","0.000000","0.000000","-11.076378","-60.700394","40.918781"
"52.500","957.323","9310","107.730759","0.000000","0","64.440884","0.250598","0.278358","6.058782","100.000000","0.000000","0.000000","0.000000","17.275034","-59.709335","39.446098"
"52.600","959.125","9462","107.822037","0.000000","0","65.409679","0.673607","0.251994","10.702374","100.000000","0.000000","0.000000","0.000000","20.058323","-58.719643","37.939350"
"52.700","960.942","9227","107.740974","0.000000","0","65.509030","1.014005","-0.162561","20.420750","27.468231","0.000000","0.000000","0.000000","37.095783","-57.778366","36.381027"
"52.800","962.733","9136","107.457153","0.000000","0","64.477380","1.447907","-0.340259","22.189737","1.661779","0.000000","0.000000","0.000000","59.224548","-56.938663","34.783180"
"52.900","964.972","8901","107.105736","0.000000","0","63.130243","1.536391","-0.321406","23.267712","0.000000","0.000000","0.000000","0.000000","57.864899","-56.238186","33.157543"
"53.000","967.456","8569","106.756424","0.000000","0","61.952488","1.133744","-0.268652","23.334049","0.000000","0.000000","0.000000","0.000000","39.680958","-55.676392","31.518143"
"53.100","969.846","8561","106.413651","0.000000","0","60.311618","1.907229","-0.432551","24.323578","1.955034","0.000000","0.000000","0.000000","59.295120","-55.249950","29.875923"
"53.200","972.053","8353","106.076973","0.000000","0","58.873508","1.519111","-0.278856","24.030590","1.955034","0.000000","0.000000","0.000000","54.887451","-54.996243","28.244749"
"53.301","974.090","8162","105.730721","0.000000","0","57.356158","1.666238","-0.337162","26.523756","0.000000","0.000000","0.000000","0.000000","57.888229","-54.900627","26.602943"
"53.401","975.822","8112","105.408646","0.000000","0","55.831829","1.701141","-0.245783","26.744881","21.212122","0.000000","0.000000","0.000000","65.937866","-54.972626","25.036612"
"53.501","977.361","8415","105.292603","0.000000","0","55.235502","1.685621","0.118095","26.656429","86.608017","0.000000","0.000000","0.000000","61.288681","-55.205788","23.517160"
"53.601","978.892","8545","105.379402","0.000000","0","55.624809","1.694648","0.291096","26.634317","100.000000","0.000000","0.000000","0.000000","47.175522","-55.598541","22.031858"
"53.701","980.428","8537","105.475143","0.000000","0","56.163531","1.475747","0.254372","26.905193","100.000000","0.000000","0.000000","0.000000","44.060108","-56.144421","20.580519"
"53.801","981.970","8563","105.570778","0.000000","0","56.825354","1.381735","0.267182","26.789104","100.000000","0.000000","0.000000","0.000000","41.691639","-56.832478","19.171663"
"53.901","983.519","8687","105.666794","0.000000","0","57.444990","1.331816","0.229756","28.270630","100.000000","0.000000","0.000000","0.000000","49.610935","-57.648457","17.811335"
"54.001","985.072","8816","105.764153","0.000000","0","58.005876","1.321490","0.234186","30.293909","100.000000","0.000000","0.000000","0.000000","55.812519","-58.584862","16.510582"
"54.101","986.630","8927","105.862457","0.000000","0","58.473846","1.478462","0.192414","30.785910","100.000000","0.000000","0.000000","0.000000","61.072491","-59.637547","15.282905"
"54.201","988.191","9024","105.961555","0.000000","0","58.829075","1.618330","0.188389","29.304384","100.000000","0.000000","0.000000","0.000000","63.112217","-60.805923","14.148695"
"54.301","989.756","9038","106.060768","0.000000","0","59.231017","1.602789","0.233302","26.208656","100.000000","0.000000","0.000000","0.000000","52.875893","-62.085293","13.125486"
"54.401","991.330","9057","106.159378","0.000000","0","59.656586","1.500077","0.239215","26.142317","100.000000","0.000000","0.000000","0.000000","47.175911","-63.464291","12.219853"
"54.501","992.913","9063","106.257500","0.000000","0","60.139682","1.458067","0.218740","25.263351","100.000000","0.000000","0.000000","0.000000","43.561752","-64.929314","11.433520"
"54.601","994.507","9124","106.355392","0.000000","0","60.630682","1.372068","0.191565","25.152790","100.000000","0.000000","0.000000","0.000000","43.222370","-66.468323","10.768643"
"54.701","996.115","9166","106.453186","0.000000","0","61.171696","1.336684","0.208278","24.434137","100.000000","0.000000","0.000000","0.000000","42.312210","-68.069649","10.225666"
"54.801","997.739","9262","106.550903","0.000000","0","61.678832","1.352212","0.212833","23.068701","100.000000","0.000000","0.000000","0.000000","45.296688","-69.722733","9.805702"
"54.901","999.378","9288","106.648567","0.000000","0","62.259830","1.298701","0.230389","20.890636","100.000000","0.000000","0.000000","0.000000","40.325302","-71.417854","9.511624"
"55.001","1001.037","9361","106.745926","0.000000","0","62.823113","1.302156","0.204800","19.702099","100.000000","0.000000","0.000000","0.000000","40.432072","-73.146317","9.341379"
"55.100","1002.716","9404","106.843239","0.000000","0","63.434406","1.206667","0.215716","18.872885","100.000000","0.000000","0.000000","0.000000","34.502464","-74.898628","9.296953"
"55.200","1004.418","9472","106.940178","0.000000","0","64.048247","1.182372","0.212902","17.640121","100.000000","0.000000","0.000000","0.000000","36.294662","-76.667427","9.371581"
"55.300","1006.141","9551","107.037056","0.000000","0","64.652138","1.175702","0.201520","16.379719","100.000000","0.000000","0.000000","0.000000","36.222382","-78.444412","9.563801"
"55.400","1007.888","9586","107.133720","0.000000","0","65.333283","1.040220","0.213949","15.550505","100.000000","0.000000","0.000000","0.000000","29.167671","-80.223526","9.869479"
"55.500","1009.657","9673","107.230049","0.000000","0","65.967112","1.048791","0.210432","15.572618","100.000000","0.000000","0.000000","0.000000","32.985924","-82.000092","10.280901"
"55.600","1011.447","9761","107.326393","0.000000","0","66.585093","1.018648","0.203923","15.572618","100.000000","0.000000","0.000000","0.000000","31.825119","-83.766937","10.796926"
"55.700","1013.255","9848","107.422569","0.000000","0","67.153484","1.122570","0.157516","15.550505","100.000000","0.000000","0.000000","0.000000","35.410042","-85.518539","11.415330"
"55.800","1015.077","9930","107.518791","0.000000","0","67.736728","1.030224","0.220484","15.036392","100.000000","0.000000","0.000000","0.000000","30.294474","-87.245811","12.139859"
"55.900","1016.911","9979","107.614685","0.000000","0","68.313750","1.042687","0.178260","14.992168","100.000000","0.000000","0.000000","0.000000","29.652863","-88.945290","12.965375"
"56.000","1018.754","10085","107.710472","0.000000","0","68.827437","1.082677","0.151656","14.992168","100.000000","0.000000","0.000000","0.000000","32.154556","-90.610123","13.890480"
"56.100","1020.602","10135","107.806061","0.000000","0","69.370690","1.051327","0.164265","14.992168","100.000000","0.000000","0.000000","0.000000","31.898445","-92.234238","14.913004"
"56.200","1022.451","10206","107.901268","0.000000","0","69.873459","1.082137","0.157848","16.042505","100.000000","0.000000","0.000000","0.000000","31.975603","-93.812485","16.030088"
"56.300","1024.296","10313","107.996048","0.000000","0","70.279761","1.157055","0.131295","19.790546","100.000000","0.000000","0.000000","0.000000","37.569622","-95.336784","17.240210"
"56.400","1026.134","10376","108.090271","0.000000","0","70.646443","1.176294","0.137046","20.890636","100.000000","0.000000","0.000000","0.000000","38.748604","-96.796158","18.543121"
"56.500","1027.961","10464","108.183815","0.000000","0","70.937725","1.272163","0.139049","18.939220","100.000000","0.000000","0.000000","0.000000","37.955677","-98.179787","19.938936"
"56.600","1029.777","10462","108.276688","0.000000","0","71.319218","1.240503","0.131796","18.154234","100.000000","0.000000","0.000000","0.000000","32.025837","-99.479813","21.425287"
"56.700","1031.581","10502","108.368927","0.000000","0","71.657110","1.198716","0.127418","20.824299","100.000000","0.000000","0.000000","0.000000","33.232002","-100.693054","22.996181"
"56.800","1033.371","10545","108.460411","0.000000","0","71.995956","1.170419","0.152123","19.856884","100.000000","0.000000","0.000000","0.000000","33.093441","-101.815201","24.644192"
"56.901","1035.181","10594","108.553017","0.000000","0","72.335447","1.188320","0.133276","17.750683","100.000000","0.000000","0.000000","0.000000","32.910938","-102.864182","26.398163"
"57.001","1037.000","10567","108.643074","0.000000","0","72.833540","0.824594","0.316856","15.235405","100.000000","0.000000","0.000000","0.000000","27.939709","-103.796738","28.183868"
"57.101","1039.006","10621","108.732597","0.000000","0","73.222366","0.992246","0.173254","11.421025","100.000000","0.000000","0.000000","0.000000","23.249041","-104.640785","30.027250"
"57.201","1041.038","10634","108.821320","0.000000","0","73.812868","0.817766","0.192718","8.104174","100.000000","0.000000","0.000000","0.000000","16.309523","-105.400642","31.922457"
"57.301","1043.092","10678","108.909393","0.000000","0","74.394333","0.695208","0.155435","7.584533","100.000000","0.000000","0.000000","0.000000","17.188784","-106.092026","33.861172"
"57.401","1045.166","10745","108.996407","0.000000","0","74.986599","0.559508","0.163384","6.241209","100.000000","0.000000","0.000000","0.000000","14.676805","-106.724632","35.836922"
"57.501","1047.257","10806","109.082527","0.000000","0","75.595873","0.466840","0.182443","4.604896","100.000000","0.000000","0.000000","0.000000","10.765890","-107.309174","37.845078"
"57.601","1049.365","10860","109.167519","0.000000","0","76.199737","0.400533","0.167956","4.245570","100.000000","0.000000","0.000000","0.000000","10.535722","-107.854767","39.881382"
"57.701","1051.488","10950","109.251175","0.000000","0","76.774679","0.322797","0.178149","2.808268","100.000000","0.000000","0.000000","0.000000","8.165055","-108.365860","41.943684"
"57.801","1053.626","10977","109.333572","0.000000","0","77.387798","0.114687","0.180184","0.475415","100.000000","0.000000","0.000000","0.000000","2.066651","-108.853043","44.028366"
"57.901","1055.780","11080","109.414612","0.000000","0","77.952125","0.029315","0.185115","0.071865","100.000000","0.000000","0.000000","0.000000","-0.029124","-109.331993","46.131927"
"58.001","1057.949","11155","109.494278","0.000000","0","78.510114","0.028937","0.125119","-0.021835","100.000000","0.000000","0.000000","0.000000","0.294866","-109.809952","48.252235"
"58.101","1060.133","11213","109.571541","0.000000","0","79.069338","0.030922","0.199394","0.359326","100.000000","0.000000","0.000000","0.000000","-0.050257","-110.291039","50.386463"
"58.201","1062.333","11290","109.648178","0.000000","0","79.592260","0.078078","0.134741","1.216179","100.000000","0.000000","0.000000","0.000000","2.830052","-110.770386","52.537868"
"58.301","1064.545","11358","109.722260","0.000000","0","80.110458","0.213891","0.155834","3.278155","100.000000","0.000000","0.000000","0.000000","7.562202","-111.241791","54.704899"
"58.401","1066.770","11454","109.794662","0.000000","0","80.557210","0.492447","0.111611","7.092534","100.000000","0.000000","0.000000","0.000000","15.054181","-111.690117","56.891125"
"58.501","1069.001","11542","109.864426","0.000000","0","80.941992","0.731052","0.105817","10.121925","100.000000","0.000000","0.000000","0.000000","23.436993","-112.091133","59.097710"
"58.601","1071.233","11653","109.931450","0.000000","0","81.243299","0.899661","0.105085","10.525475","100.000000","0.000000","0.000000","0.000000","24.740866","-112.421730","61.325577"
"58.700","1073.460","11680","109.996414","0.000000","0","81.580710","0.884310","0.103199","9.851049","100.000000","0.000000","0.000000","0.000000","20.592375","-112.667938","63.573208"
"58.800","1075.680","11708","110.060242","0.000000","0","81.929086","0.805725","0.128653","9.989251","100.000000","0.000000","0.000000","0.000000","19.589485","-112.829605","65.837921"
"58.900","1077.891","11768","110.122902","0.000000","0","82.207240","0.953366","0.065434","12.991002","100.000000","0.000000","0.000000","0.000000","25.461773","-112.908562","68.116165"
"59.000","1080.055","11886","110.182114","0.000000","0","82.359922","1.077226","0.091155","15.638955","100.000000","0.000000","0.000000","0.000000","29.873602","-112.892067","70.401291"
"59.100","1082.266","11941","110.239182","0.000000","0","82.463372","1.191043","0.043922","15.710819","100.000000","0.000000","0.000000","0.000000","30.922876","-112.767952","72.687042"
"59.200","1084.531","11944","110.294655","0.000000","0","82.605412","1.161314","0.083145","14.677068","100.000000","0.000000","0.000000","0.000000","26.407667","-112.527885","74.966469"
"59.300","1086.847","11944","110.350304","0.000000","0","82.739932","1.153921","0.026782","14.831854","100.000000","0.000000","0.000000","0.000000","25.953255","-112.174271","77.235428"
"59.400","1089.211","11956","110.405106","0.000000","0","82.855790","1.185738","0.018892","17.971806","100.000000","0.000000","0.000000","0.000000","31.929417","-111.709892","79.487953"
"59.500","1091.614","12022","110.457687","0.000000","0","82.851952","1.206126","0.012254","21.858051","100.000000","0.000000","0.000000","0.000000","34.143456","-111.132355","81.714951"
"59.600","1094.046","12064","110.508888","0.000000","0","82.745192","1.352028","-0.007637","24.771351","100.000000","0.000000","0.000000","0.000000","38.277431","-110.438354","83.907043"
"59.700","1096.499","12080","110.558495","0.000000","0","82.557442","1.449582","0.011685","25.042227","100.000000","0.000000","0.000000","0.000000","40.186642","-109.620941","86.051239"
"59.800","1098.964","12050","110.607880","0.000000","0","82.371197","1.427382","0.019566","25.219128","100.000000","0.000000","0.000000","0.000000","35.398495","-108.675705","88.136040"
"59.900","1101.439","11992","110.658455","0.000000","0","82.209299","1.370178","0.010259","27.286631","100.000000","0.000000","0.000000","0.000000","32.412632","-107.607910","90.155396"
"60.000","1103.916","12029","110.709175","0.000000","0","81.892049","1.503294","-0.026621","27.507753","100.000000","0.000000","0.000000","0.000000","37.674137","-106.421204","92.099823"
"60.100","1106.389","11947","110.759689","0.000000","0","81.712704","1.472271","0.017209","25.379442","100.000000","0.000000","0.000000","0.000000","35.041882","-105.117249","93.958412"
"60.200","1108.857","11903","110.812073","0.000000","0","81.538577","1.384462","-0.004594","25.130678","100.000000","0.000000","0.000000","0.000000","31.797081","-103.702957","95.728355"
"60.300","1111.316","11875","110.865082","0.000000","0","81.414370","1.371194","0.031395","25.130678","100.000000","0.000000","0.000000","0.000000","31.673651","-102.186142","97.405540"
"60.400","1113.762","11848","110.918457","0.000000","0","81.307542","1.331589","0.037599","24.953779","100.000000","0.000000","0.000000","0.000000","30.980837","-100.574944","98.987206"
"60.500","1116.188","11896","110.971588","0.000000","0","81.075476","1.451714","-0.020740","25.020115","100.000000","0.000000","0.000000","0.000000","37.801071","-98.875114","100.467140"
"60.601","1118.638","11876","111.024361","0.000000","0","80.886113","1.458316","0.044060","24.456251","100.000000","0.000000","0.000000","0.000000","39.084431","-97.052757","101.857544"
"60.701","1121.014","11827","111.076996","0.000000","0","80.747623","1.348719","0.067644","21.808298","100.000000","0.000000","0.000000","0.000000","32.402946","-95.185738","103.099518"
"60.801","1123.363","11795","111.131126","0.000000","0","80.644064","1.421618","0.056567","18.939220","100.000000","0.000000","0.000000","0.000000","31.666813","-93.247650","104.222092"
"60.901","1125.685","11728","111.185669","0.000000","0","80.687219","1.235037","0.098558","15.865605","100.000000","0.000000","0.000000","0.000000","26.421513","-91.246193","105.224197"
"61.001","1127.977","11677","111.241783","0.000000","0","80.800907","1.166970","0.063821","14.947944","100.000000","0.000000","0.000000","0.000000","26.401072","-89.190651","106.117294"
"61.101","1130.235","11684","111.297539","0.000000","0","80.928362","1.162401","0.037238","12.946776","100.000000","0.000000","0.000000","0.000000","28.551212","-87.089699","106.906662"
"61.201","1132.455","11669","111.352715","0.000000","0","81.144347","0.947489","0.095219","11.244126","100.000000","0.000000","0.000000","0.000000","21.093941","-84.949432","107.595863"
"61.301","1134.632","11651","111.408485","0.000000","0","81.374579","0.880355","0.079415","11.244126","100.000000","0.000000","0.000000","0.000000","21.467695","-82.776390","108.197639"
"61.401","1136.829","11692","111.463257","0.000000","0","81.567574","0.912484","0.078986","11.039587","100.000000","0.000000","0.000000","0.000000","22.834265","-80.575821","108.714485"
"61.501","1139.053","11715","111.516861","0.000000","0","81.786127","0.866587","0.093478","9.652038","100.000000","0.000000","0.000000","0.000000","19.813885","-78.351097","109.145767"
"61.601","1141.298","11709","111.570175","0.000000","0","82.021729","0.801321","0.057698","8.684623","100.000000","0.000000","0.000000","0.000000","19.066082","-76.105377","109.495934"
"61.701","1143.559","11712","111.622734","0.000000","0","82.255367","0.644389","0.081794","6.666871","100.000000","0.000000","0.000000","0.000000","13.680218","-73.843376","109.771156"
"61.801","1145.836","11733","111.675247","0.000000","0","82.543648","0.599241","0.087860","6.125119","100.000000","0.000000","0.000000","0.000000","13.584538","-71.566460","109.982376"
"61.901","1148.125","11762","111.726326","0.000000","0","82.835143","0.569030","0.095336","5.815546","100.000000","0.000000","0.000000","0.000000","13.766284","-69.276917","110.136040"
"62.001","1150.426","11781","111.776375","0.000000","0","83.149681","0.459943","0.099137","3.996806","100.000000","0.000000","0.000000","0.000000","10.403251","-66.976036","110.236679"
"62.101","1152.737","11810","111.825439","0.000000","0","83.461549","0.326215","0.095012","2.404717","100.000000","0.000000","0.000000","0.000000","6.260708","-64.664833","110.294258"
"62.201","1155.057","11836","111.873299","0.000000","0","83.795512","0.150133","0.095818","1.260404","100.000000","0.000000","0.000000","0.000000","2.429347","-62.344204","110.322289"
"62.301","1157.388","11868","111.920662","0.000000","0","84.115366","0.128936","0.080010","1.077977","100.000000","0.000000","0.000000","0.000000","2.961825","-60.013977","110.333702"
"62.400","1159.727","11922","111.966125","0.000000","0","84.419536","0.066127","0.083682","0.204539","100.000000","0.000000","0.000000","0.000000","1.098478","-57.675087","110.333183"
"62.500","1162.075","11962","112.009552","0.000000","0","84.833288","-0.018673","0.115131","-0.327531","100.000000","0.000000","0.000000","0.000000","-0.946973","-55.326344","110.327644"
"62.600","1164.435","12007","112.051735","0.000000","0","85.175642","-0.008278","0.085063","0.049753","100.000000","0.000000","0.000000","0.000000","0.328112","-52.966946","110.322029"
"62.700","1166.803","12041","112.092300","0.000000","0","85.505898","-0.001774","0.085585","0.093977","100.000000","0.000000","0.000000","0.000000","0.524549","-50.598396","110.316597"
