"Format","PiBoSo CSV File"
"Venue","Circuit International d'Essay - Short"
"Vehicle","CRG Mini60"
"User","Another Stig"
"Data Source","Kart Racing Pro"
"Comment",""
"Date","11/19/23"
"Time","16:57:27"
"Sample Rate","10"
"Duration","387.398"
"Segment","Session"
"Beacon Markers","46.014, 86.776, 127.575, 168.513, 209.304, 249.994, 290.632, 331.401, 379.036"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","Throttle","Brake","FrontBrakes","Clutch","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","%","%","deg/s","m","m"

"238.800","600.449","9310","107.222183","0.000000","0","62.508533","1.855164","-0.185925","33.207211","58.455521","0.879765","0.000000","0.000000","67.624115","-55.957035","32.610378"
"238.901","603.018","9374","107.121559","0.000000","0","61.519242","1.390329","0.145424","29.978809","59.726299","0.879765","0.000000","0.000000","52.881844","-55.681187","30.882061"
"239.001","605.476","9063","107.048401","0.000000","0","61.451676","0.981454","0.094944","30.984921","72.922775","0.879765","0.000000","0.000000","35.588158","-55.537605","29.186510"
"239.101","607.766","9348","107.061089","0.000000","0","60.927944","2.609052","0.306578","32.847885","92.277618","0.879765","0.000000","0.000000","97.961914","-55.509109","27.489866"
"239.201","609.727","9336","107.130157","0.000000","0","60.151245","1.520252","0.338743","26.816744","100.000000","0.097752","0.000000","0.000000","39.965584","-55.706165","25.830774"
"239.301","611.489","9037","107.215042","0.000000","0","60.673233","1.687913","0.164114","31.504562","100.000000","0.097752","0.000000","0.000000","25.409040","-56.063145","24.190956"
"239.401","613.237","9216","107.299438","0.000000","0","60.786303","1.517622","0.208252","32.245323","100.000000","0.000000","0.000000","0.000000","39.275986","-56.580791","22.588655"
"239.501","614.975","9178","107.383522","0.000000","0","61.310859","1.377579","0.185285","33.793190","100.000000","0.000000","0.000000","0.000000","43.479408","-57.244633","21.028954"
"239.601","616.702","9326","107.467743","0.000000","0","61.623770","1.473421","0.231808","34.351524","100.000000","0.000000","0.000000","0.000000","57.110298","-58.043575","19.521637"
"239.701","618.420","9405","107.552353","0.000000","0","61.939909","1.524725","0.226424","33.566536","100.000000","0.000000","0.000000","0.000000","63.712532","-58.974350","18.081724"
"239.801","620.129","9468","107.636986","0.000000","0","62.154890","1.615097","0.199213","32.582535","100.000000","0.000000","0.000000","0.000000","62.150841","-60.035183","16.725433"
"239.901","621.832","9507","107.721489","0.000000","0","62.277374","1.718046","0.152500","32.151348","100.000000","0.000000","0.000000","0.000000","62.714912","-61.222660","15.471951"
"240.001","623.529","9528","107.805748","0.000000","0","62.339591","1.786729","0.182747","28.563620","100.000000","0.000000","0.000000","0.000000","56.717152","-62.530685","14.341291"
"240.101","625.223","9448","107.889267","0.000000","0","62.604774","1.564812","0.208855","26.949417","100.000000","0.000000","0.000000","0.000000","43.977600","-63.946365","13.340711"
"240.201","626.919","9428","107.971962","0.000000","0","62.931665","1.513547","0.181527","27.170542","100.000000","0.000000","0.000000","0.000000","39.456863","-65.453133","12.465915"
"240.301","628.620","9477","108.054321","0.000000","0","63.270628","1.476045","0.180399","27.170542","100.000000","0.000000","0.000000","0.000000","42.985435","-67.037598","11.718946"
"240.401","630.327","9506","108.136467","0.000000","0","63.674677","1.381035","0.180995","27.485641","100.000000","0.000000","0.000000","0.000000","43.640629","-68.687614","11.100654"
"240.501","632.040","9598","108.218475","0.000000","0","64.006526","1.480141","0.177261","27.734406","100.000000","0.000000","0.000000","0.000000","49.295944","-70.391396","10.612164"
"240.601","633.761","9638","108.300430","0.000000","0","64.364152","1.403438","0.184177","27.198181","100.000000","0.000000","0.000000","0.000000","47.647484","-72.137718","10.259251"
"240.700","635.490","9712","108.382179","0.000000","0","64.624212","1.541162","0.165568","26.766993","100.000000","0.000000","0.000000","0.000000","50.435059","-73.915695","10.046512"
"240.800","637.226","9716","108.463753","0.000000","0","64.938531","1.517844","0.171981","25.716656","100.000000","0.000000","0.000000","0.000000","46.261703","-75.712807","9.981079"
"240.900","638.973","9754","108.544945","0.000000","0","65.219472","1.474886","0.146240","25.290991","100.000000","0.000000","0.000000","0.000000","43.877434","-77.517654","10.063669"
"241.000","640.731","9777","108.625862","0.000000","0","65.544283","1.474467","0.190907","24.074814","100.000000","0.000000","0.000000","0.000000","41.532646","-79.318130","10.293254"
"241.100","642.503","9782","108.706314","0.000000","0","65.936398","1.370903","0.174055","22.908388","100.000000","0.000000","0.000000","0.000000","39.552826","-81.105362","10.663730"
"241.200","644.292","9836","108.786499","0.000000","0","66.303012","1.371277","0.171374","22.842051","100.000000","0.000000","0.000000","0.000000","40.453613","-82.870041","11.170151"
"241.300","646.098","9866","108.866478","0.000000","0","66.726631","1.306122","0.198427","22.327938","100.000000","0.000000","0.000000","0.000000","39.978748","-84.603813","11.806438"
"241.400","647.921","9949","108.946335","0.000000","0","67.075832","1.384755","0.171036","20.332298","100.000000","0.000000","0.000000","0.000000","40.353703","-86.297188","12.569982"
"241.500","649.763","9948","109.025955","0.000000","0","67.553448","1.271192","0.210350","18.286907","100.000000","0.000000","0.000000","0.000000","35.744350","-87.942291","13.456957"
"241.600","651.625","10001","109.105240","0.000000","0","67.993369","1.288046","0.165803","17.120481","100.000000","0.000000","0.000000","0.000000","35.859722","-89.534714","14.460082"
"241.700","653.507","10019","109.184387","0.000000","0","68.525423","1.159565","0.202217","15.638955","100.000000","0.000000","0.000000","0.000000","30.666012","-91.069305","15.572368"
"241.800","655.409","10095","109.263199","0.000000","0","69.021249","1.123142","0.172429","15.484169","100.000000","0.000000","0.000000","0.000000","32.376705","-92.545418","16.784437"
"241.900","657.328","10149","109.341873","0.000000","0","69.534469","1.075742","0.192168","15.191180","100.000000","0.000000","0.000000","0.000000","33.552959","-93.958710","18.089655"
"242.000","659.261","10202","109.420258","0.000000","0","70.040135","1.087161","0.151527","15.058506","100.000000","0.000000","0.000000","0.000000","32.859241","-95.307472","19.481260"
"242.100","661.203","10285","109.498329","0.000000","0","70.521178","1.092650","0.173199","14.339854","100.000000","0.000000","0.000000","0.000000","31.037666","-96.586044","20.955732"
"242.200","663.150","10312","109.575989","0.000000","0","71.057407","1.012452","0.179842","13.350327","100.000000","0.000000","0.000000","0.000000","27.703356","-97.791901","22.507963"
"242.300","665.098","10370","109.653175","0.000000","0","71.574548","1.010132","0.149358","13.239766","100.000000","0.000000","0.000000","0.000000","29.244658","-98.926834","24.130844"
"242.400","667.042","10420","109.729843","0.000000","0","72.122518","0.920421","0.182576","11.421025","100.000000","0.000000","0.000000","0.000000","24.889027","-99.989037","25.819361"
"242.501","669.013","10489","109.807480","0.000000","0","72.675055","0.900387","0.174365","10.099813","100.000000","0.000000","0.000000","0.000000","24.088919","-100.999474","27.604078"
"242.601","670.953","10512","109.882942","0.000000","0","73.298138","0.720557","0.186439","7.407635","100.000000","0.000000","0.000000","0.000000","16.941391","-101.920738","29.409311"
"242.701","672.973","10562","109.957870","0.000000","0","73.943928","0.546266","0.194445","5.434108","100.000000","0.000000","0.000000","0.000000","12.084734","-102.787415","31.261274"
"242.801","675.019","10640","110.032043","0.000000","0","74.580009","0.450328","0.180664","4.378244","100.000000","0.000000","0.000000","0.000000","11.125933","-103.611847","33.152092"
"242.901","677.088","10716","110.105316","0.000000","0","75.217422","0.383147","0.175321","3.300267","100.000000","0.000000","0.000000","0.000000","8.749256","-104.403412","35.076374"
"243.001","679.177","10783","110.177513","0.000000","0","75.854642","0.277101","0.190247","2.940942","100.000000","0.000000","0.000000","0.000000","7.399876","-105.169464","37.029613"
"243.101","681.286","10870","110.248718","0.000000","0","76.459296","0.285898","0.170236","2.874604","100.000000","0.000000","0.000000","0.000000","7.217400","-105.915298","39.009308"
"243.201","683.414","10940","110.318634","0.000000","0","77.057755","0.268019","0.174321","2.874604","100.000000","0.000000","0.000000","0.000000","7.564516","-106.641510","41.013935"
"243.301","685.559","11036","110.387100","0.000000","0","77.625776","0.259695","0.165772","2.874604","100.000000","0.000000","0.000000","0.000000","6.896477","-107.347191","43.043133"
"243.401","687.721","11081","110.454308","0.000000","0","78.148952","0.274697","0.138314","2.985166","100.000000","0.000000","0.000000","0.000000","7.816798","-108.032166","45.095421"
"243.501","689.898","11167","110.520065","0.000000","0","78.657111","0.302250","0.159007","3.344492","100.000000","0.000000","0.000000","0.000000","7.455882","-108.694588","47.169861"
"243.601","692.090","11247","110.584320","0.000000","0","79.180039","0.389947","0.146151","4.958693","100.000000","0.000000","0.000000","0.000000","10.564054","-109.330757","49.267754"
"243.701","694.296","11302","110.647018","0.000000","0","79.670187","0.562440","0.127080","6.755321","100.000000","0.000000","0.000000","0.000000","17.723146","-109.932465","51.390011"
"243.801","696.513","11420","110.707390","0.000000","0","80.081632","0.660120","0.133250","6.915636","100.000000","0.000000","0.000000","0.000000","16.723532","-110.482536","53.539227"
"243.901","698.740","11443","110.766212","0.000000","0","80.544157","0.632488","0.135944","7.004085","100.000000","0.000000","0.000000","0.000000","17.020994","-110.973961","55.715149"
"244.001","700.973","11526","110.823418","0.000000","0","80.945089","0.706744","0.126297","8.258960","100.000000","0.000000","0.000000","0.000000","17.584324","-111.402946","57.916260"
"244.101","703.210","11597","110.878845","0.000000","0","81.308448","0.830546","0.105852","9.720289","100.000000","0.000000","0.000000","0.000000","23.816689","-111.763657","60.140495"
"244.201","705.445","11677","110.931831","0.000000","0","81.678426","0.940136","0.154445","9.000000","100.000000","0.000000","0.000000","0.000000","24.007486","-112.043488","62.386093"
"244.301","707.675","11708","110.982971","0.000000","0","82.116115","0.875065","0.139733","9.089542","100.000000","0.000000","0.000000","0.000000","22.040894","-112.235062","64.652649"
"244.400","709.897","11795","111.032448","0.000000","0","82.492774","0.972942","0.079051","13.481921","100.000000","0.000000","0.000000","0.000000","28.155449","-112.337463","66.936829"
"244.500","712.096","11933","111.078514","0.000000","0","82.609820","1.212317","0.060016","16.388746","100.000000","0.000000","0.000000","0.000000","35.960812","-112.337029","69.229927"
"244.600","714.312","11986","111.121513","0.000000","0","82.648862","1.380871","0.062232","17.280293","100.000000","0.000000","0.000000","0.000000","38.848351","-112.215927","71.521751"
"244.700","716.584","11973","111.163071","0.000000","0","82.688180","1.395769","0.052358","15.459645","100.000000","0.000000","0.000000","0.000000","33.871792","-111.963013","73.803268"
"244.800","718.916","11899","111.205727","0.000000","0","82.835946","1.199176","0.088166","10.414914","100.000000","0.000000","0.000000","0.000000","22.059561","-111.581932","76.069756"
"244.900","721.310","11855","111.250084","0.000000","0","83.001915","0.953532","0.111260","10.011363","100.000000","0.000000","0.000000","0.000000","17.081568","-111.088173","78.318550"
"245.000","723.769","11866","111.294922","0.000000","0","83.266747","0.915186","0.095991","11.332576","100.000000","0.000000","0.000000","0.000000","24.599619","-110.501480","80.551727"
"245.100","726.282","11940","111.337799","0.000000","0","83.438649","1.005804","0.063366","12.432665","100.000000","0.000000","0.000000","0.000000","30.268944","-109.825951","82.765686"
"245.200","728.836","11963","111.378799","0.000000","0","83.628568","1.072240","0.073820","12.228126","100.000000","0.000000","0.000000","0.000000","25.659945","-109.057159","84.954269"
"245.300","731.419","12048","111.418159","0.000000","0","83.704127","1.081500","0.059348","15.373607","100.000000","0.000000","0.000000","0.000000","26.895561","-108.187630","87.108765"
"245.400","734.015","12039","111.456573","0.000000","0","83.812088","1.120743","0.023646","19.210098","100.000000","0.000000","0.000000","0.000000","30.158508","-107.219048","89.223312"
"245.500","736.610","12145","111.493355","0.000000","0","83.669472","1.367365","-0.019990","22.549063","100.000000","0.000000","0.000000","0.000000","40.270527","-106.147919","91.287392"
"245.600","739.189","12161","111.527206","0.000000","0","83.495647","1.454679","0.020622","22.460611","100.000000","0.000000","0.000000","0.000000","39.015530","-104.962677","93.281746"
"245.700","741.747","12108","111.561790","0.000000","0","83.338007","1.393674","0.028583","23.024477","100.000000","0.000000","0.000000","0.000000","32.270496","-103.661606","95.196739"
"245.800","744.276","12100","111.597435","0.000000","0","83.133092","1.382675","0.004463","25.490004","100.000000","0.000000","0.000000","0.000000","32.941551","-102.250267","97.025902"
"245.900","746.772","12063","111.633316","0.000000","0","82.966244","1.308035","0.039944","26.363440","100.000000","0.000000","0.000000","0.000000","32.228127","-100.735680","98.763039"
"246.000","749.228","12081","111.669670","0.000000","0","82.664580","1.500515","-0.047620","26.523756","100.000000","0.000000","0.000000","0.000000","38.636257","-99.124664","100.402924"
"246.100","751.641","12078","111.704674","0.000000","0","82.347075","1.534018","0.019505","26.501644","100.000000","0.000000","0.000000","0.000000","40.708004","-97.418190","101.929062"
"246.201","754.056","12024","111.741684","0.000000","0","82.052559","1.472386","0.032836","27.529865","100.000000","0.000000","0.000000","0.000000","37.980049","-95.585297","103.362381"
"246.301","756.378","11980","111.779396","0.000000","0","81.724308","1.566780","-0.040278","27.756517","100.000000","0.000000","0.000000","0.000000","41.422211","-93.707375","104.643097"
"246.401","758.655","11930","111.817337","0.000000","0","81.440456","1.537600","0.015006","25.401554","100.000000","0.000000","0.000000","0.000000","37.900158","-91.756989","105.791763"
"246.501","760.888","11859","111.857269","0.000000","0","81.243505","1.498926","0.039857","21.382635","100.000000","0.000000","0.000000","0.000000","30.626917","-89.741867","106.808022"
"246.601","763.081","11822","111.898895","0.000000","0","81.106821","1.474538","0.024317","17.347134","100.000000","0.000000","0.000000","0.000000","30.499598","-87.669769","107.691536"
"246.701","765.234","11719","111.941566","0.000000","0","81.175465","1.246281","0.098769","14.361967","100.000000","0.000000","0.000000","0.000000","23.549679","-85.548729","108.445564"
"246.801","767.348","11668","111.986214","0.000000","0","81.336614","1.061243","0.082931","12.991002","100.000000","0.000000","0.000000","0.000000","22.888746","-83.387634","109.087654"
"246.901","769.507","11669","112.030983","0.000000","0","81.531539","0.960341","0.101345","10.547587","100.000000","0.000000","0.000000","0.000000","22.848602","-81.194885","109.631592"
"247.001","771.726","11684","112.075317","0.000000","0","81.763316","0.876625","0.089763","9.292712","100.000000","0.000000","0.000000","0.000000","18.612471","-78.975502","110.085617"
"247.101","773.966","11668","112.119560","0.000000","0","82.007515","0.790661","0.048957","8.728848","100.000000","0.000000","0.000000","0.000000","20.611706","-76.734039","110.459763"
"247.201","776.225","11712","112.162628","0.000000","0","82.223101","0.712164","0.083478","7.451859","100.000000","0.000000","0.000000","0.000000","15.271333","-74.475304","110.756569"
"247.301","778.499","11696","112.205681","0.000000","0","82.535099","0.690119","0.080777","7.203096","100.000000","0.000000","0.000000","0.000000","17.155375","-72.200844","110.986702"
"247.401","780.787","11769","112.247375","0.000000","0","82.795757","0.662537","0.104869","6.080894","100.000000","0.000000","0.000000","0.000000","14.666609","-69.912521","111.149933"
"247.501","783.086","11774","112.287903","0.000000","0","83.112231","0.488856","0.094133","4.151593","100.000000","0.000000","0.000000","0.000000","10.394552","-67.612755","111.253723"
"247.601","785.395","11799","112.327431","0.000000","0","83.423344","0.313844","0.109965","2.670065","100.000000","0.000000","0.000000","0.000000","9.271564","-65.303719","111.313339"
"247.701","787.715","11826","112.366478","0.000000","0","83.759848","0.258900","0.084984","1.885077","100.000000","0.000000","0.000000","0.000000","4.049502","-62.983704","111.339844"
"247.801","790.044","11849","112.404472","0.000000","0","84.090159","0.071500","0.101885","1.708179","100.000000","0.000000","0.000000","0.000000","3.342873","-60.654701","111.342552"
"247.901","792.382","11889","112.441208","0.000000","0","84.417764","0.216912","0.112576","0.630202","100.000000","0.000000","0.000000","0.000000","3.981457","-58.316494","111.326904"
"248.000","794.731","11953","112.476067","0.000000","0","84.824320","0.106947","0.115730","-0.398496","100.000000","0.000000","0.000000","0.000000","1.139319","-55.967495","111.296989"
"248.100","797.091","11974","112.509399","0.000000","0","85.201069","0.030023","0.101708","-0.398496","100.000000","0.000000","0.000000","0.000000","2.602301","-53.607876","111.258560"
"248.200","799.460","12045","112.541252","0.000000","0","85.510430","0.059089","0.090567","-0.398496","100.000000","0.000000","0.000000","0.000000","-3.372257","-51.238819","111.213081"
"248.300","801.838","12082","112.571442","0.000000","0","85.833765","-0.000218","0.089455","-0.218354","100.000000","0.000000","0.000000","0.000000","-0.724677","-48.861244","111.163048"
"248.400","804.224","12115","112.600151","0.000000","0","86.158582","-0.036025","0.096776","-0.638685","100.000000","0.000000","0.000000","0.000000","-0.947159","-46.474972","111.112198"
"248.500","806.620","12160","112.627876","0.000000","0","86.455481","-0.121403","0.075412","-1.348335","100.000000","0.000000","0.000000","0.000000","-3.698084","-44.079678","111.066620"
"248.600","809.023","12203","112.653740","0.000000","0","86.756204","-0.109564","0.091671","-1.102687","100.000000","0.000000","0.000000","0.000000","-2.363973","-41.676186","111.031395"
"248.700","811.435","12230","112.678619","0.000000","0","87.050693","-0.070333","0.083649","-0.442167","100.000000","0.000000","0.000000","0.000000","-1.140475","-39.264256","111.006226"
"248.800","813.855","12287","112.702217","0.000000","0","87.319157","-0.043852","0.077365","-0.398496","100.000000","0.000000","0.000000","0.000000","-0.842444","-36.844208","110.987946"
"248.900","816.283","12284","112.724480","0.000000","0","87.620821","-0.026398","0.072855","-0.398496","100.000000","0.000000","0.000000","0.000000","-0.999107","-34.416561","110.974327"
"249.000","818.718","12341","112.745766","0.000000","0","87.877716","-0.041626","0.092912","-0.398496","100.000000","0.000000","0.000000","0.000000","-0.742571","-31.981028","110.964218"
"249.100","821.161","12377","112.765854","0.000000","0","88.141292","-0.052835","0.068980","-0.398496","100.000000","0.000000","0.000000","0.000000","-1.132298","-29.537939","110.957596"
"249.200","823.612","12399","112.784576","0.000000","0","88.415538","-0.046986","0.083421","-0.398496","100.000000","0.000000","0.000000","0.000000","-0.787204","-27.087885","110.955048"
"249.300","826.069","12467","112.802650","0.000000","0","88.634132","-0.034297","0.055960","-0.398496","100.000000","0.000000","0.000000","0.000000","-0.677222","-24.630146","110.956253"
"249.400","828.533","12461","112.819038","0.000000","0","88.912065","-0.029421","0.073982","-0.398496","100.000000","0.000000","0.000000","0.000000","-0.960199","-22.166039","110.961098"
"249.500","831.005","12507","112.834740","0.000000","0","89.142476","-0.027023","0.068305","-0.376660","100.000000","0.000000","0.000000","0.000000","-0.807515","-19.694841","110.969780"
"249.600","833.482","12530","112.849327","0.000000","0","89.388151","-0.024178","0.067019","-0.109177","100.000000","0.000000","0.000000","0.000000","-0.308439","-17.217028","110.982048"
"249.700","835.967","12556","112.863014","0.000000","0","89.620972","-0.000903","0.062979","-0.021835","100.000000","0.000000","0.000000","0.000000","0.232162","-14.732510","110.996223"
"249.801","838.508","12604","112.875679","0.000000","0","89.854390","0.007499","0.070470","-0.021835","100.000000","0.000000","0.000000","0.000000","0.082262","-12.191628","111.011070"
"249.901","841.005","12599","112.887421","0.000000","0","90.095773","0.003636","0.056187","0.116090","100.000000","0.000000","0.000000","0.000000","0.705622","-9.694078","111.025055"
"250.001","0.172","12623","112.898026","0.000000","0","90.336676","0.027386","0.080102","0.160314","100.000000","0.000000","0.000000","0.000000","0.686426","-7.189939","111.037712"
"250.101","2.683","12708","112.907654","0.000000","0","90.550518","0.031290","0.060737","0.160314","100.000000","0.000000","0.000000","0.000000","0.041188","-4.678770","111.047882"
"250.201","5.201","12697","112.916847","0.000000","0","90.801597","0.029168","0.043464","0.116090","100.000000","0.000000","0.000000","0.000000","1.038990","-2.160768","111.055595"
"250.301","7.725","12705","112.924385","0.000000","0","91.064369","0.017927","0.072118","0.000000","100.000000","0.000000","0.000000","0.000000","0.584476","0.363841","111.061569"
"250.401","10.257","12807","112.930595","0.000000","0","91.262309","0.039824","0.051320","-0.021835","100.000000","0.000000","0.000000","0.000000","0.041663","2.895649","111.065681"
"250.501","12.796","12805","112.935799","0.000000","0","91.517583","0.003124","0.052306","-0.021835","100.000000","0.000000","0.000000","0.000000","0.286949","5.434125","111.068001"
"250.601","15.341","12801","112.939445","0.000000","0","91.793223","0.025741","0.081609","-0.021835","100.000000","0.000000","0.000000","0.000000","0.178975","7.979061","111.069458"
"250.701","17.893","12895","112.942551","0.000000","0","91.995296","0.009798","0.068869","-0.021835","100.000000","0.000000","0.000000","0.000000","0.404664","10.531594","111.069786"
"250.801","20.452","12886","112.944008","0.000000","0","92.253454","0.005414","0.050352","-0.021835","100.000000","0.000000","0.000000","0.000000","0.099963","13.090414","111.069008"
"250.901","23.017","12929","112.943398","0.000000","0","92.489323","0.050057","0.099024","-0.021835","100.000000","0.000000","0.000000","0.000000","1.644762","15.655465","111.067863"
"251.001","25.590","12967","112.942955","0.000000","0","92.713149","0.074682","0.048369","-0.021835","100.000000","0.000000","0.000000","0.000000","-0.189965","18.228071","111.064255"
"251.101","28.168","12986","112.940338","0.000000","0","92.953983","-0.029809","0.067827","0.359326","100.000000","0.000000","0.000000","0.000000","-0.121435","20.806629","111.057755"
"251.201","30.753","13024","112.936516","0.000000","0","93.181503","0.065100","0.049008","0.585977","100.000000","0.000000","0.000000","0.000000","2.974555","23.391724","111.048950"
"251.301","33.345","13059","112.931442","0.000000","0","93.399197","0.087292","0.066836","0.519640","100.000000","0.000000","0.000000","0.000000","1.175989","25.983198","111.033813"
"251.401","35.943","13071","112.924660","0.000000","0","93.714217","0.044877","0.075251","0.519640","100.000000","0.000000","0.000000","0.000000","0.091055","28.581770","111.010368"
"251.501","38.549","13113","112.917145","0.000000","0","93.891364","0.070859","0.036671","0.630202","100.000000","0.000000","0.000000","0.000000","2.782156","31.187275","110.981911"
"251.600","41.159","13147","112.907066","0.000000","0","94.060670","0.136485","0.059199","1.260404","100.000000","0.000000","0.000000","0.000000","3.130388","33.797253","110.945190"
"251.700","43.774","13163","112.896782","0.000000","0","94.204990","0.243602","0.028339","2.133841","100.000000","0.000000","0.000000","0.000000","4.890968","36.411713","110.894218"
"251.800","46.391","13215","112.884125","0.000000","0","94.337993","0.247310","0.036202","2.719818","100.000000","0.000000","0.000000","0.000000","5.653415","39.029354","110.821037"
"251.900","49.010","13189","112.871788","0.000000","0","94.375065","0.485376","-0.007301","6.080894","100.000000","0.000000","0.000000","0.000000","13.707133","41.648212","110.720673"
"252.000","51.626","13330","112.855431","0.000000","0","94.306215","0.818477","0.003945","12.725654","100.000000","0.000000","0.000000","0.000000","25.568279","44.263920","110.566093"
"252.100","54.235","13350","112.835243","0.000000","0","94.217370","1.106055","-0.036421","16.628483","100.000000","0.000000","0.000000","0.000000","30.448423","46.871525","110.329948"
"252.200","56.824","13484","112.809593","0.000000","0","93.860129","1.278688","-0.017689","21.653513","100.000000","0.000000","0.000000","0.000000","33.816895","49.459846","109.983856"
"252.300","59.386","13380","112.783966","0.000000","0","93.629725","1.285311","-0.041328","26.435305","100.000000","0.000000","0.000000","0.000000","29.912027","52.021427","109.518631"
"252.400","61.911","13346","112.737465","0.000000","0","93.008757","1.428934","-0.158120","33.433861","74.291298","0.000000","0.000000","0.000000","35.977562","54.545143","108.928062"
"252.500","64.379","13012","112.567390","0.000000","0","91.954337","1.475879","-0.285232","34.871166","47.214077","0.000000","0.000000","0.000000","40.556511","57.011475","108.210335"
"252.600","66.767","12816","112.330307","0.000000","0","90.383361","1.628686","-0.359326","35.003838","35.483871","0.000000","0.000000","0.000000","47.863258","59.397091","107.364189"
"252.700","69.178","12616","112.075256","0.000000","0","88.584240","1.891258","-0.338136","34.959614","33.822094","0.000000","0.000000","0.000000","51.808800","61.680813","106.386589"
"252.800","71.636","12307","111.822754","0.000000","0","86.878887","1.589509","-0.259259","34.981728","33.822094","0.000000","0.000000","0.000000","41.944492","63.846222","105.276573"
"252.900","74.134","12211","111.598763","0.000000","0","84.993729","1.910947","-0.310399","35.318939","55.131966","0.000000","0.000000","0.000000","40.895271","65.890625","104.047218"
"253.000","76.659","12277","111.522713","0.000000","0","83.799804","1.607281","-0.003623","34.108288","90.029320","0.000000","0.000000","0.000000","34.652679","67.799133","102.694092"
"253.100","79.230","12159","111.544815","0.000000","0","83.296431","1.658513","0.003981","33.837414","100.000000","0.000000","0.000000","0.000000","22.711946","69.595726","101.227066"
"253.200","81.842","12081","111.576454","0.000000","0","82.916592","1.416003","0.062792","31.255798","100.000000","0.000000","0.000000","0.000000","21.504208","71.279915","99.651901"
"253.300","84.487","11982","111.611427","0.000000","0","82.781605","1.360277","0.025605","30.293909","100.000000","0.000000","0.000000","0.000000","24.595207","72.860542","97.980553"
"253.402","87.200","11977","111.648010","0.000000","0","82.694174","1.287944","0.028218","30.316021","100.000000","0.000000","0.000000","0.000000","34.420170","74.370163","96.188812"
"253.501","89.851","12005","111.683159","0.000000","0","82.647084","1.168173","0.081880","29.304384","100.000000","0.000000","0.000000","0.000000","32.872154","75.747864","94.354073"
"253.601","92.469","11993","111.718506","0.000000","0","82.578667","1.416299","0.029437","28.093731","100.000000","0.000000","0.000000","0.000000","37.660900","77.024223","92.448372"
"253.701","95.031","12023","111.752235","0.000000","0","82.447009","1.426262","0.028151","26.053867","100.000000","0.000000","0.000000","0.000000","39.808971","78.181557","90.472404"
"253.801","97.524","12078","111.784737","0.000000","0","82.299380","1.434818","0.175031","23.405916","100.000000","0.000000","0.000000","0.000000","29.010939","79.206444","88.429474"
"253.901","99.940","11849","111.821060","0.000000","0","82.519698","1.424278","0.051574","22.593287","100.000000","0.000000","0.000000","0.000000","23.956804","80.115532","86.329605"
"254.001","102.268","11975","111.856918","0.000000","0","82.456464","1.333062","0.101071","19.812660","100.000000","0.000000","0.000000","0.000000","30.965462","80.899277","84.179138"
"254.101","104.501","11796","111.893997","0.000000","0","82.880942","1.149700","0.086096","16.114370","100.000000","0.000000","0.000000","0.000000","25.409431","81.575943","81.986206"
"254.201","106.681","11977","111.930176","0.000000","0","83.028790","1.107084","0.136847","15.395719","100.000000","0.000000","0.000000","0.000000","26.152521","82.144241","79.755806"
"254.301","108.900","11970","111.964836","0.000000","0","83.323808","1.246159","0.081967","13.847855","100.000000","0.000000","0.000000","0.000000","28.490881","82.605621","77.492874"
"254.401","111.155","11973","111.997696","0.000000","0","83.676297","0.957925","0.174397","11.647676","100.000000","0.000000","0.000000","0.000000","19.215782","82.954018","75.202240"
"254.501","113.442","11974","112.032005","0.000000","0","84.054934","1.001247","0.090502","11.266238","100.000000","0.000000","0.000000","0.000000","22.549194","83.206787","72.887604"
"254.601","115.755","12058","112.063400","0.000000","0","84.423766","0.819850","0.171478","8.148398","100.000000","0.000000","0.000000","0.000000","16.746607","83.362732","70.554947"
"254.701","118.090","11973","112.096100","0.000000","0","84.914312","0.670952","0.132062","5.340131","100.000000","0.000000","0.000000","0.000000","12.353160","83.443413","68.206215"
"254.801","120.443","12080","112.127052","0.000000","0","85.368926","0.482590","0.170377","3.908357","100.000000","0.000000","0.000000","0.000000","9.736641","83.460533","65.843391"
"254.901","122.815","12077","112.156754","0.000000","0","85.921504","0.306863","0.135477","2.089616","100.000000","0.000000","0.000000","0.000000","6.188168","83.433105","63.466167"
"255.001","125.203","12167","112.184525","0.000000","0","86.414165","0.259614","0.149278","2.647953","100.000000","0.000000","0.000000","0.000000","5.551491","83.375282","61.075275"
"255.101","127.606","12219","112.210220","0.000000","0","86.908873","0.432815","0.141231","5.566782","100.000000","0.000000","0.000000","0.000000","12.265467","83.288231","58.671543"
"255.201","130.023","12353","112.233208","0.000000","0","87.283232","0.665311","0.125471","6.351771","100.000000","0.000000","0.000000","0.000000","18.223467","83.153702","56.258026"
"255.300","132.452","12347","112.253708","0.000000","0","87.785046","0.401162","0.150360","1.553392","100.000000","0.000000","0.000000","0.000000","4.213574","82.960434","53.836750"
"255.400","134.894","12392","112.274567","0.000000","0","88.262244","0.104591","0.127095","-0.087342","100.000000","0.000000","0.000000","0.000000","-1.100228","82.731941","51.404556"
"255.500","137.351","12472","112.292572","0.000000","0","88.842961","0.007749","0.165482","-0.131012","100.000000","0.000000","0.000000","0.000000","0.272128","82.492050","48.958759"
